P/R,4.0,3.0,2.0,1.5,1.0,0.8,0.6,0.4,0.2
0.798002,-74.2851,66.1292,-6.98585,-2.61882,26.1292,-0.847166,-0.105163,0.629212,0.873922
0.800776,-74.6449,66.5051,-7.04092,-2.64844,26.5051,-0.876786,-0.131615,0.505104,0.870789
0.80118,-74.6973,66.5598,-7.04894,-2.65275,26.5598,-0.881099,-0.135467,0.559845,0.870333
0.801422,-74.7287,66.5927,-7.05375,-2.65534,26.5927,-0.883688,-0.137778,0.59269,0.870059
0.814431,-76.4161,68.3554,-7.31199,-2.79424,28.3554,-1.02258,-0.261818,2.35537,0.855369
0.832638,-78.7776,70.8224,-7.67343,-2.98863,30.8224,-1.21698,-0.435423,4.82239,0.82239
0.850817,-81.1357,73.2858,-8.03432,-3.18274,33.2858,-1.41109,-0.608771,7.28576,0.78576
0.865227,-83.0046,75.2382,-8.32037,-3.33659,35.2382,-1.56494,-0.746165,9.23821,0.73821
0.872337,-83.9269,76.2017,-8.46152,-3.41251,36.2017,-1.64086,-0.813963,10.2017,0.701662
0.882922,-85.2998,77.6359,-8.67164,-3.52553,37.6359,-1.75387,-0.91489,11.6359,0.635891
0.883137,-85.3278,77.6651,-8.67592,-3.52783,37.6651,-1.75617,-0.916945,11.6651,0.665087
0.885642,-85.6527,78.0045,-8.72564,-3.55457,38.0045,-1.78292,-0.940828,12.0045,0.504484
0.886369,-85.747,78.103,-8.74008,-3.56234,38.103,-1.79068,-0.947762,12.103,0.603019
0.889574,-86.1627,78.5373,-8.8037,-3.59656,38.5373,-1.8249,-0.978323,12.5373,0.537302
0.88979,-86.1906,78.5665,-8.80798,-3.59886,38.5665,-1.8272,-0.980377,12.5665,0.566498
